text,emoji,discovered
Soda Pop Phoenix,🥤🔥,False
Spaghetti Phoenix,🍝🔥,False
Smurfberry Phoenix,🔵🍓🔥,True
Sperm Phoenix,🐉🔥,False
Brick Planet,🧱,False
Seaweed Planet,🌊🌿🪐,False
Coral Planet,🐠🌴🌊,False
Mirage Planet,🪐,False
Ceramic Planet,🪐,False
Coconut Planet,🥥🪐,False
Coughing Planet,🌬️🌍,False
Crocodile Planet,🐊🌎,False
Graffiti Planet,🎨🌎,False
Hay Planet,👋🌍,False
Hot Spring Planet,🌋,False
Rice Planet,🍚🌎,False
Popcorn Planet,🍿🌎,False
Pop Planet,🎤🌎,False
Steam Shard,🔥,False
Sauna Planet,🧖‍♂️,False
Shattered Planet,🪐,False
Stew Planet,🥘🌍,False
Soup Planet,🍲,False
Tea Planet,🍵,False
Apple Pie Planet,🥧🪐,False
Artificial Planet,🪐,False
Brandy Planet,🥃🌎,False
Carrot Planet,🥕🌍,False
Cheese Planet,🧀,False
Clockwork Planet,🌐,False
Chili Planet,🌶️🪐,False
Drain Planet,🪐,False
Dandelion Tea Planet,🌼🍵🪐,True
Exhaust Planet,🌍,False
Fart Planet,💨🌎,False
Fire Swamp Planet,🔥🌎🏕️,False
Food Planet,🌍🍔,False
Mad Steam Planet,🤯🌍🔥,False
Lost Planet,🌌,False
Pineapple Planet,🍍,False
Piggyback Planet,🐷🌎,False
Pickle Planet,🥒,False
Steam Pipe,💨,False
Steam Pilot,🛩️,False
Pelican Planet,🦢,False
Potato Planet,🥔🌎,False
Pudding Planet,🍮🌎,False
Ruby Planet,🪐,False
Pufferfish Planet,🐡🪐,True
Sake Planet,🍶🪐,False
Smoking Planet,🚬🌎,False
Steam Surge,💨🌊,False
Wax Planet,🪐,False
Ant Steam Planet,🐜🌍,True
Steam Powered Planet,🚂🌎,False
Baby Planet,👶,False
Burger Planet,🍔🌎,False
Cat Planet,🐱,False
Chocolate Planet,🍫,False
Cleaning Planet,🌍🧹,False
Cell Planet,🔬🪐,False
Coffee Planet,☕🌎,False
Cobra Planet,🐍🌍,False
Coke Planet,🥤🪐,False
Cotton Planet,🌍,False
Confession Planet,🌎,False
Cough Syrup Planet,🤧🍯🌎,True
Crispy Planet,🌎🍪,False
Cracked Planet,🪐,False
Curse of Steam,🔥💨,False
Steam Death Star,🌌,False
Dinner Planet,🌍,False
Dragon Planet,🐉,False
Dusty Planet,🪐,False
Evil Planet,🌋,False
Ent Planet,🚀👽🪐,False
Flip Flop Planet,🩴,False
Flu Planet,🤒,False
Flypaper Planet,🪰🪐,False
Fun Planet,🪐,False
Gold Planet,🪐,False
Godzilla Planet,🌎,False
Google Steam Planet,🔍🌍,False
Glue Planet,🪐,False
Green Tea Planet,🍵🌍,False
Glass Planet,🌎🔮,False
Gnome Steam,🚂🧝‍♂,False
Hot Springs Planet,🌋,False
Hippie Planet,🌎✌️🌼,False
Hot Fudge Sundae Planet,🍨,True
Jack Steam,💦,False
Jelly Planet,🌎🍇,False
Lobster Planet,🦞,False
LASP,🛰️,False
Madder Planet,🌎🔴,False
Mega Steam Planet,🚂,False
Baja Blast Planet,🌎,False
Muddy Sushi Planet,🍣🌍,False
Mt. Dew Code Red Planet,🌌,True
Nemo Planet,🐠🪐,False
Orca Planet,🐋🌎,False
Paper Mache Planet,🪐,False
Peacock Planet,🦚,False
Pea Steam,🥦💨,True
Pie Planet,🥧🌎,False
Piña Colada Planet,🍹🌎,False
Pop Tart Planet,🪐,False
Question Planet,🌍,False
Puffy Planet,🪐,False
Princess Planet,👸,False
Reggae Planet,🎵,False
Radio Wave Planet,📻🌍,True
Riddle Planet,🤔🌎,False
Rice Pudding Planet,🍚🍮🌍,True
Sandwitch Planet,🥪🪐,False
Selfie Planet,📸🌎,False
Shrine of Steam,🔥⛩️,False
Shelley's Planet,🪐,True
Skimming Planet,🌍,False
Sapphire Planet,🪐,True
Shoe Planet,👟🌍,True
Snowcone Planet,🍧,False
STEAMPUNK,🎩,False
Soap Planet,🪐,False
Sour Planet,🍋🌎,False
Sonar Planet,🌍,True
Soda Pop Planet,🥤🪐,True
Spaghetti Planet,🍝🌍,False
Soggy Planet,🌧️🌍,False
Steam Castle Planet,🏰🌍,False
Spy Planet,🕵️‍♂️,False
Steam Egg Planet,🥚🪐,False
Sushi Rocket,🍣,False
Sunflower Rocket,🌻🚀,False
Buddha Flying,🕉️,False
Smell Rocket,🚀,False
Aphrodite Rocket,🚀🌟,False
Fart Rocket,💨🚀,False
Mudweed Rocket,🚀,False
Speed Rocket,🚀,False
Antfly Rocket,🚀,False
Coke Rocket,🚀,False
Crispy Rocket,🚀,True
Daddy Rocket,🚀👨‍,False
Dandelion Soup Rocket,🚀,False
Dill Rocket,🥒🚀,False
Fish Soup Rocket,🚀,True
Flying Steam Rocket,🚀,False
Funny Rocket,🚀,False
Glue Rocket,🚀,False
Gator Rocket,🐊🚀,False
Hot Fudge Sundae Rocket,🍨🚀,True
Madder Rocket,🚀,False
Mega Steam Rocket,🚀,False
Mole Rocket,🚀,False
Red Rocket,🚀,False
Muddy Sushi Rocket,🍣🚀,False
Mushroom Soup Rocket,🍄🚀,False
Steam Powered Nuclear Submarine,🚢🔥⚛️,False
Nemo Rocket,🚀,False
Newfie Rocket,🚀,False
Peat Rocket,🚀🌱,False
Pigsty Rocket,🚀,True
Pulp Rocket,🚀,False
Pope Francis in a Steam Rocket,🚀,True
Steam Powered Potamus,🦛,False
Sandbot Rocket,🚀,False
Satyr Rocket,🚀,False
Sandpunk Rocket,🚀,False
Rice Pudding Rocket,🍚🚀,False
Sick Rocket,🚀,False
Soap Rocket,🚀,False
Spaghetti Rocket,🍝🚀,False
Steam Castle Rocket,🚀🏰💨,False
Colonization,🏛️,False
Popcorn Ship,🍿,False
Stew Ship,🥘🚢,False
Troll Boat,🚣,False
Butter Ship,🚢🧈,False
Chili Steam Ship,🚢,False
Chess Ship,♞,False
Steam Fox,🦊,False
Garbage Steam Ship,🗑️🚢,False
Google Steam Ship,⛴️,False
Nixie Ship,🚢,True
Poisonous Steam Ship,🚢💨🚫,False
Popcorn Solar System,🍿🌌,False
Steamroller Solar System,🚜🌎🌞,False
420 Solar System,🌞🌎🌕,False
Art Solar System,🎨🌌,False
Duck And Cover Solar System,🦆🌞🌌,True
Flat Earth Solar System,🌎,False
Radio Solar System,📻🌞🪐,False
Potato Solar System,🥔🌎🥔,False
Absinthe Solar System,🪐,True
Chess Solar System,♟️🌎🌕,False
Cheshire Cat Solar System,🐱🌌,True
Chicken Noodle Soup Solar System,🍜🌌,True
Cybernetic Solar System,🤖🌞🌍,False
Duck Sauce Solar System,🦆🍯🌞,True
Gnome Solar System,🌞🌍🌕,False
Green Tea Solar System,🍵🌌,False
Lego Solar System,🌍🌞🌕,False
Kaleidocoscope,🔶,False
Maple Solar System,🍁🌌,False
Mecha Dragon Solar System,🤖🐉🌞,False
Pesto Solar System,🌍🌞🪐,False
Peasouper Solar System,🌌,True
Peasoup Solar System,🌌,True
Pickleback Solar System,🥒🥃🌌,True
Piña Colada Solar System,🍍🥥🌞,False
Pope Francis Solar System,🌌,True
Reggae Solar System,🌞🪐🌍,True
Sick Solar System,🌞🪐🌍,False
SSS,🐍,False
Smeagol Solar System,🪐,False
Smurfberry Solar System,🔵🪐🔵,True
Snowpunk Solar System,❄️🤖🌎,False
Selfie Solar System,🤳🌌,True
Soda Pop Solar System,🥤🌌☀️,True
Spaghetti Solar System,🍝🌌,False
Star Wars Solar System,🌌🪐,False
Space Captain Solar System,🚀🌌🌞,True
Steam Surf + Wine,🍷,False
Bush Surf,🏄‍♂️,False
Mummy Surf,🏄‍♀️,False
Mars Surf,🏄‍♂️,False
Crocodile Surf,🐊,False
Crystal Surf,🏄‍♂️,False
Drunk Surf,🍻🏄‍♂,False
Geothermal Surf,🌋🏄‍♂,False
Mushroom Surf,🍄🏄‍♂,False
Quagmire Surf,🌊,False
Piranha Surf,🦈🏄‍♂,False
Sneeze Surf,🤧🏄‍♂,False
Saturn Surf,🪐🏄‍♂,False
Steam Surfing Stoner,🚂🏄‍♂,False
Stew Surf,🍲🏄‍♂,False
Yeti Surf,🏄‍♂️,False
Ammonite Surf,🏄‍♂️,False
Apple Pie Surf,🍎🥧🏄,False
Asia Surf,🏄‍♂️,False
Apple Surf,🏄,False
Carrot Surf,🥕🏄‍♂,False
Crab Surf,🦀,False
Crop Surf,🏄‍♂️,False
Dead Surf,🏄‍♂️,False
Electric Surf,🏄‍♂️,False
Emerald Surf,🏄‍♂️,False
Steam Surfing Starfish,🌊🏄‍♂,False
Fanboy & Steam Surf,🏄‍♂️,True
Goat Surf,🐐🏄‍♂,False
Gnome Surf,🏄‍♂️,False
Hot Fudge Surf,🍨,False
Jesus Surf,🏄‍♂️,False
Light Surf,🏄‍♂️,False
Monkey Surf,🐵,False
Metro Surf,🚇🏄‍♂,False
Mudweed Surf,🏄‍♂️,False
Multiverse Surf,🏄‍♂️,False
Pearl Surf,🏄‍♀️,False
Pasta Surf,🍝🏄‍♂,False
Pelican Surf,🏄‍♂️,False
Pigpen Surf,🏄‍♂️,False
Raisin Surf,🏄‍♂️,False
Radio Surf,📻🏄‍♂,False
Rusty Surf,🏄‍♂️,False
Rice Surf,🍚🏄‍♂,False
Sea Star Surf,🌊🌟🏄,False
Steam Dragon Surf,🐉,False
Steam Punk Surf,🏄‍♂️,False
Squid Surf,🦑🏄‍♂,False
Steam Surfing Tarzan,🏄‍♂️,False
Turtle Surf,🐢🏄‍♂,False
Vape Surf,🏄‍♂️💨,False
Aloe Surf,🌊🌿🏄,False
Alpha Surf,🏄‍♂️,False
Ares Surf,🏄‍♂️,False
Baby Surf,👶🏄‍♂,False
Bigfoot Surf,🏄‍♂️,False
Brontosaurus Surf,🦕,False
Bunny Surf,🐰🏄‍♀️,False
Cat Surf,🐱🏄‍♂,False
Cherry Surf,🍒🏄‍♂,False
Chip Surf,🏄‍♂️,False
Chocolate Milk Surf,🍫🥛🏄,False
Coffee Surf,☕️🏄‍♂,False
Cobra Surf,🏄‍♂️,False
Condor Surf,🏄‍♂️,False
Dandylion Surf,🏄‍♂️,False
Dusty Surf,🏄‍♂️,False
Flash Surf,🏄‍♂️,False
Flying Steam Surf,🏄‍♂️,False
Steam Surfing Pelican,🌊🏄‍♂,True
Garbage Steam Surf,🚮🌊🏄,False
Goblin Surfer,🏄‍♂️,False
Sticky Surf,🏄‍♂️,False
Gargoyle Surf,🏄‍♂️,False
Gold Surf,🏄‍♂️,False
Gollum Surf,🏄‍♂️,False
Google Steam Surf,🔍🌊🏄,False
Hash Surfing,🏄‍♂️,False
Hot Dog Surf,🌭🏄‍♂,False
Hot Fudge Sundae Surf,🍨🏄‍♂,False
Hot Tub Surf,🏄‍♂️,False
Ice Cream Sandwich Surf,🍦🥪🏄,False
Jade Surf,🏄‍♂️,False
Lichen Surf,🏄‍♂️,False
Lobster Surf,🦞,False
Madder Surf,🏄‍♂️,False
Lourdes Surf,🏄‍♀️,True
Mars Rover Surf,🚀,False
Marshmallow Surf,🏄‍♂️,False
Steam Masterpiece,🌌,False
Steam Surf and Turf,🦐🥩,False
Mercury Steam,🔥,False
Molehill Surf,🏄‍♂️,False
Monkey King Surf,🐒🏄‍♂,False
Moonflower Surf,🌙🌸🏄,False
Mordor Surf,🏄‍♂️,False
Mr. Steam Surf,🏄‍♂️,False
Mustard Surf,🌊🌭,False
Steam Surfing Mutant,🦾,False
Zinfandel Surfer,🍷,True
Oslo Surf,🏄‍♂️,False
Orchid Surf,🌺🏄‍♂,False
Orca Surf,🐋🏄‍♂,False
Newfie Surf,🏄‍♂️,False
Peak Surf,🏄‍♂️,False
Peacock Surf,🦚🏄‍♂,False
Peat Surf,🏄‍♂️,False
Pegasus Surf,🏄‍♂️,False
Pie Surf,🥧🏄‍♂,False
Pigasus Surf,🐷🏄‍♂,False
Pickleback Surfboard,🥒🥃🏄,False
Piña Colada Surf,🍍🥥🏄,False
Piggy Surf,🐷🏄‍♂,False
Pillow Surfing,🏄‍♂️,False
Steam Surfing Plesiosaurus,🦕,False
Polar Bear Surf,🐻🏄‍♂,False
Poison Steam Surf,🏄‍♂️,False
Popcorn Storm Surf,🍿🌪🏄,False
Princess Surf,👸🏄‍♀️,False
Ragnarok Online 2,🐉,False
Rock Tea Surf,🏄‍♂️,False
Rocky Mountain Steam Surf,🏄‍♂️,False
Robocloud Surf,🏄‍♂️,False
Saki Surf,🏄‍♂️,False
Salsa Surf,🏄‍♂️,False
Rosebud Surf,🏄‍♂️,False
Rice Pudding Surf,🍚🍮🏄,False
Satyr Surf,🏄‍♂️,False
Sandbot Surf,🏄‍♂️,False
Shoe Surf,🏄‍♂️,False
Sharkcano Surf,🦈🌋🏄,False
Steam Surfing Seagull,🌊🏄‍♂,False
Shell Surf,🐚🏄‍♂,False
Scotch Surf,🥃🏄‍♂,False
Shelley Surf,🏄‍♀️,True
Sinkstone Surf,🏄‍♂️,True
Smeagol Surf,🏄‍♂️,False
Space Whale Surf,🐋🏄‍♂,False
Steam Monster Surf,🏄‍♂️,False
Steam Castle Surf,🏰🌊🏄,False
Lunar Tank,🌙,False
Tank Vine,🚜🍇,False
Amber Tank,💛,False
Palm Tank,🌴,False
Smell Tank,🤔,False
Tractor Tank,🚜,False
Wine Tank,🍷,False
Apple Pie Tank,🍎,False
Aphrodite Tank,🧜‍♀️🚀,False
Egg Tank,🥚,False
Electric Tank,⚡️🚚,False
Fire Swamp Tank,🔥🌿🌊,False
Bee Tank,🐝,False
Muddy Wine Tank,🍷,False
Sandwich Tank,🥪🚀,False
Sakura Tank,🌸🚛,False
Steam Chia,🍜,False
Coffee Tank,☕,False
Steam Cowboy,🤠,False
Cake Tank,🎂🚀,False
Dandelion Roll Tank,🌼,False
Elon Tank,🚗,False
Steam Flash Tank,🚂💨,False
Googol Tank,🔍,False
Gollum Tank,🐉,False
Glasser Tank,🐠,False
Green Tank,💚,False
Stealth Tank,🚚💨,False
Holy Steam Tank,🔥,True
Hot Dog Tank,🌭🚛,False
Hot Chocolate Tank,🍫🔥,False
Jade Tank,🐢,False
Marshmallow Tank,🍡,False
Mountaintank,🏔️🚛,False
Muddy Sushi Tank,🍣,False
Mustard Tank,🤔,False
Stink Tank,💩,False
Newfie Tank,🐶,False
Orca Tank,🐳,False
Nixie Tank,👚,False
Mushroom Soup Tank,🍄🍲🛢️,False
Peak Tank,🏔️🛢️,True
Pesto Tank,🍃🚛,False
Pigcasso Tank,🐷,False
Pizza Tank,🍕,False
Pea Pod Tank,🌱,True
Pop Tank,💧,False
Polar Bear Tank,🐻🚀,False
Popocatank,🌋,False
Pneumatic Steam Tank,🚂,True
Sos Tank,🆘🚚,False
Sandwitch Tank,🥪🚀,False
Sandbot Tank,🤖🏜️,False
Scotch Tank,🥃,False
Steam Castle Tank,🏰,False
Mummy Tide,🧟‍♂️,False
Smog Tide,🌫️🌊,False
Crystal Tide,🌊,False
Ice Cream Tide,🍦🌊,False
Onyx Tide,🌊,False
Soup Tide,🍲🌊,False
Stew Tide,🥘🌊,False
Black Tide,🌊,False
Cheese Tide,🧀🌊,False
Cider Tide,🍺🌊,False
Doom Tide,🌊,False
Gnome Tide,🧙‍♂️,False
Mead Tide,🍺,False
Mire Tide,🌊,False
Metro Steam,🚂,False
Lava Tide,🌋🌊,False
Muddy Tide,🌊🌱🌧️,False
Pearl Tide,🌊🐚,False
Pineapple Tide,🍍,False
Pudding Tide,🍮🌊,False
Sake Tide,🍶🌊,False
Rust Tide,🦠,False
Sodium Tide,🧂🌊,False
Smoking Tide,🚭,False
Steam Punk Tide,🌊🤖,False
Baked Tide,🍪,False
Ash Tide,🌊,False
Archangel Tide,🌊,True
Car Wash Tide,🚗🧼,True
Chalk Tide,🌊,False
Cobra Tide,🐍🌊,False
Chicken Noodle Soup Tide,🍜,True
Cocaine Tide,🌊,False
Cognac Tide,🥃,True
Crayonado Tide,🖍️🌊,True
Cut Tide,🔪🌊,True
Crypt Tide,🌊,True
Dragon Tide,🐉,False
Dusty Tide,🏜️,False
Dustover Tide,🌊,True
Flat Tide,🌊,False
Frisbee Tidal Wave,🥏🌊,True
Green Tide,🌊,False
Glow Tide,🌊,False
Holland Tide,🌊,False
Hidden Tide,🌊,True
Hot Fudge Sundae Tide,🍨,True
Kaleid Tide,🌊,True
Maple Tide,🍁,False
Madder Tide,🌊,True
Marshmallow Tide,🏝️,False
Mayonnaise Tide,🤢,False
Mega Steam Tide,🚂,True
Mercury Tide,🌊,False
Mountain Dew Baja Blast Tide,🏔️🌊,False
Mud Tide,🌊,False
Newfie Tide,🌊,False
Panesteam,🤖,False
Painted Tide,🎨🌊,False
Orchid Tide,🌺🌊,True
Peat Tide,🌾🌊,False
Peacock Tide,🦚🌊,True
Pie Tide,🥧🌊,False
Peasouper Tide,🧼,True
Pillow Tide,🌊,False
Pickleback Tide,🥒🥃,True
Poison Tide,🌊🚫,False
Peasoup Tide,🍵🌊,True
Pina Colada Tide,🍹🌊,False
Poisonous Steam Tide,☠️,True
Puff Tide,🌊,True
Reggae Tide,🌊,True
Ringed Tide,💍🌊,False
Rocky Mountain Steam Tide,🏔️🌊,False
Saki Tide,🌊,False
Sapphire Tide,💎🌊,True
Salmon Tide,🐟🌊,False
Sick Tide,🤒🌊,False
Soggy Tide,🌊🏕️,False
Space Tide,🌌,False
Soda Pop Tide,🥤🌊,True
Steam Wave,🌬️,False
Smog Tornado,🌪️,False
Buddha Finger,👆,False
Hay Tornado,🌪️,False
Meade Tornado,🌪️,False
Party Tornado,🎉🌪️,False
Quagmire Tornado,🌪️,False
Stew Tornado,🌪️,False
Dandelion Tea Tornado,🌼🍵🌪️,False
Hellhound Tornado,🐕‍🦺,False
Hula Tornado,🌪️,False
Mead Tornado,🌪️,False
Lost Tornado,🌪️,False
Mosquito Tornado,🦟🌪️,False
Muddy Wine Tornado,🍷🌪️,False
Pea Tornado,🌪️,False
Ruby Tornado,💎🌪️,False
Roast Duck Tornado,🦆🌪️,False
Rust Tornado,🌪️,False
Salt Lick Tornado,🌪️,False
Steam Punk Tornado,🌪️,False
Sperm Tornado,🌪️🧬,False
Zephyr Tornado,🌪️,False
Air Tornado,🌪️,False
Ash Tornado,🌪️,False
Ares Tornado,🌪️,False
Balsamic Glaze Tornado,🌪️,True
Blood Tornado,🌪️💉,False
Chip Tornado,🌪️,False
Cleaning Tornado,🌪️🧹,False
Cocaine Tornado,🌪️💊,False
Cobra Tornado,🐍🌪️,False
Cognac Tornado,🥃🌪️,False
Clean Tornado,🌪️,False
Crispy Tornado,🌪️,False
Crayfish Tornado,🦞🌪️,False
Daffy Tornado,🌪️,False
Daddy Tornado,🌪️,False
Cygnus Tornado,🌪️,True
Dinner Tornado,🍴🌪️,False
Dandelion Soup Tornado,🌪️,False
Elon Tornado,🌪️,False
Evil Tornado,🌪️,False
Ent Tornado,🌪️,False
Fish Soup Tornado,🐟🍲🌪️,False
Flying Steam Tornado,🌀🚂💨,False
Gold Tornado,🌪️,False
Googleplex Tornado,🌪️,False
Hack Tornado,🌪️,False
Hash Tornado,🌪️,False
Glowworm Tornado,🪱🌪️,True
Gosling Tornado,🌪️,True
Honeymoon Tornado,🌪️,False
Holy Smoke Tornado,🌪️,True
Kratom Tornado,🌪️,False
Moonflower Tornado,🌙🌸🌪️,False
Mega Steam Tornado,🌪️,False
Newfie Tornado,🌪️,False
Nemo Tornado,🌪️🐠,False
Paper Mache Tornado,🌪️,False
Wooden Golem,🪵,False
Piña Colada Tornado,🍹🌪️,False
Poplar Tornado,🌪️,False
Pop Tart Tornado,🍓🌪️,False
Poisonous Steam Tornado,🌪️,False
Puff Tornado,🌪️,False
Popocatropical Cyclone,🌀,True
Rock Tea Tornado,🍵🌪️,False
Rice Pudding Tornado,🌪️,False
Rosebud Tornado,🌹🌪,False
Robocloud Tornado,🤖🌪️,False
Salsa Tornado,🌪️,False
Saki Tornado,🌪️,False
Sandwitch Tornado,🌪️🥪,False
Selfie Tornado,🌪️,False
Seahorse Tornado,🌪️🐎,False
Shoe Tornado,👟🌪️,False
Shelley Tornado,🌪️,False
Soda Pop Tornado,🌪️,False
Bog Tractor,🚜,False
Bush Hog,🐗,False
Paper Tractor,🚜,False
Solar Tractor,🚜,False
Surfing Tractor,🚜,False
Sunflower Tractor,🌻,False
Tractor Tide,🚜🌊,False
Apple Tractor,🚜,False
Popcorn Tractor,🍿,False
Pig Tractor,🐷🚜,False
Smell Tractor,🚜,False
Stew Tractor,🥘🚜,False
Steamy Tractor,🚜,False
Bear Tractor,🐻🚜,False
Chia Tractor,🚜,False
Corn Tractor,🌽🚜,False
Electric Tractor,🚜⚡️,False
Google Tractor,🚜,False
Milkshake Tractor,🥤🚜,False
Combustion Engine,🔥🚗,False
Pickle Tractor,🥒🚜,False
Sake Tractor,🍶🚜,False
Sandwich Tractor,🚜,False
Tractor Titanado,🚜🌪️,False
Steam Time Ship,🚂⏰🚢,False
Tractor Zeus,🚜,False
Ammonia Tanker,🚛,False
Chocolate Tractor,🚜,False
Coffee Tractor,☕️,False
Cotton Candy Tractor,🍭🚜,False
Cucumber Tractor,🥒🚜,False
Dill Tractor,🚜,False
Fish Tractor,🐟,False
Flying Steam Tractor,🚜✈️,False
Flu Tractor,🚜,False
Pelican Tractor,🚜,False
Hash Tractor,🚜,False
Holland Tractor,🚜,False
Steam Powered Dandelion Wine Tractor,🚂,True
Holy Steam Tractor,🚂,False
Marshmallow Tractor,🚜🍡,False
Mega Steam Tractor,🚂,False
Mess Tractor,🚜,False
Mushroom Tractor,🍄🚜,False
Nixie Tractor,🚜,True
Peacock Tractor,🦚🚜,False
Pea Steam Tractor,🚜,True
Pesto Tractor,🚜,False
Pigasus Tractor,🐷🚜,False
Peasouper Tractor,🚜,True
Paper Mountain Goat,🐐,True
Poplar Tractor,🚜,False
Puff Tractor,🚜,False
Reggae Tractor,🚜,False
Salsa Tractor,🚜,False
Saki Tractor,🚜,False
Sandwitch Tractor,🥪🚜,False
Satyr Tractor,🐐🚜,False
Smore Tractor,🚜,False
Smurfette Tractor,🚜,False
Smoky Mountain Steam Tractor,🚂,True
Solar Trap,🔆,False
High Trap,🎣,False
Palm Trap,🌴,False
Quagmire Trap,💩,False
Smell Trap,👃,False
Dead Steam Trap,💀🔧,False
Frosty Trap,❄️🕸️,False
Scream Trap,😱,False
Safety Valve,⚠️,False
Pudding Trap,🍮🕸️,False
Gasket,🔧,False
Sandal Trap,👡🕸️,False
Ant Steam Trap,🐜🔥🪤,False
Ares Trap,🎵,False
Clean Steam Trap,🔧🚂💨,False
Clogged Steam Trap,🔧,False
Steam Eye,🔥👀,False
Eurotrap,🎧🔥,False
Fishstick Trap,🎣,False
Flying Steam Trap,✈️🚂,False
Fruit Fly Trap,🍌,False
Glasser Trap,🕸️,False
Gollum Trap,🐍,False
Green Trap,🍃🕸️,False
Gnome Steam Trap,🧙‍♂️,True
Googol Trap,🕳️,True
Heidi Trap,🎣,False
Holy Steam Trap,🔥,True
Steam Trap Monitor,🔍🚂,False
Jetea Trap,🤔,False
Kaleid Trap,🎶,False
Kratom Trap,🌿,False
LASCO,🕶️,False
Madder Trap,🎶,False
Mario Trap,🌵,False
Mega Steam Trap,🚂,False
Dry Steam,💨,False
Mr. Steam Trap,🎩,False
Naiad Trap,🧜‍♀️,False
Nixie Trap,🪄,False
Orchid Trap,🌺🕸️,False
Parrot Trap,🦜🪤,False
Peak Trap,🏔️,False
Peat Trap,🪶,False
Puff Trap,🍃🪤,False
Pumice Trap,🗻🪨🕳️,False
Saki Trap,🍶,False
Salsa Trap,💃🏽🎶,False
Sapphire Trap,💎🪧,False
Shower Trap,🚿🕳️,False
Shelley Trap,🕵️‍♂️,False
Skim Trap,🏄‍♂️,False
Spaghetti Trap,🍝🕸️,False
Star Whale Trap,🐋🌟🪤,False
Steam Egg Trap,🥚,False
Smog Tree,🌳,False
Clean Tree,🌲,False
Crystal Tree,🌲,False
Firework Tree,🎆🌳,False
Rose Tree,🌹🌳,False
Stew Tree,🌳,False
Super Steam Tree,🌳🚂,False
Ammonite Tree,🌳,False
Vapor Tree,🌳,False
Chicken Tree,🐔🌳,False
Steam Hole,🌋,False
Piggyback Tree,🐷🌳,False
Sinking Tree,🌳🌊,False
Sperm Tree,🌳,False
Sharkicane Tree,🦈🌪️🌳,False
Windsurfing Tree,🌬🏄🌳,False
Black Tree,🌳🖤,False
Blood Tree,🩸🌳,False
Cleaning Tree,🧹🌳,False
Coca Tree,🌴,False
Cotton Candy Tree,🌳,False
Colorado Spruce,🌲,False
Cowboy Tree,🌵,False
Dandylion Tree,🌳,False
Dill Tree,🌳,False
Echo Tree,🌳,False
Fishstick Tree,🐟🌳,False
